JAIL ID,ARREST DT,charges,warrants_filed_by,RACE,SEX,RELEASE DT,ARREST YEAR,days_served
118387,2006-02-28 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2006-03-01,2006,1.0
118539,2005-03-27 00:00:00,"[FAILURE TO APPEAR, DEFECTIVE EQUIPMENT, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD]",B,M,2005-04-05,2005,9.0
118540,2010-05-04 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, TRAF OFF-MOVING-NO SEATBELT, DRIVING-NO MVI STICKER]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2010-05-16,2010,12.0
118773,2011-06-01 00:00:00,"[DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD]",W,M,2011-06-05,2011,4.0
118914,2012-01-13 00:00:00,[DRIVING-EXPIRED LIC. PLATE],[PAPD],B,F,2012-01-13,2012,0.0
119056,2007-10-26 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, SPEEDING, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-10-26,2007,0.0
119261,2008-08-23 00:00:00,[SPEEDING],[PAPD],W,F,2008-08-23,2008,0.0
119340,2011-04-03 00:00:00,"[TRAF OFF-MOVING-NO SEATBELT, FAILURE TO APPEAR]","[PAPD, PAPD]",B,F,2011-04-05,2011,2.0
119506,2007-06-07 00:00:00,[DRIVING-WHILE LIC INVALID],[PAPD],B,F,2007-06-07,2007,0.0
119734,2009-04-01 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, TRAFFIC OFFENSE]","[PAPD, PAPD, PAPD]",B,M,2009-04-04,2009,3.0
119906,2007-10-02 00:00:00,"[FAILURE TO APPEAR, SPEEDING, FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT, DRIVING-NO DRIVERS LICENSE, TRAF OFF-MOVING-NO SEATBELT, DRIVING-NO DRIVERS LICENSE, TRAF OFF-NO CHILD RESTRAINT, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-10-06,2007,4.0
119906,2009-05-12 00:00:00,"[SPEEDING, DRIVING-WHILE LIC INVALID, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,M,2009-05-12,2009,0.0
120232,2007-02-05 00:00:00,"[FAILURE TO APPEAR, DRIVING-UNDR INFL ALC-MINOR, TRAF OFF-MOVING-NO SEATBELT, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD]",B,M,2007-02-10,2007,5.0
120330,2009-06-06 00:00:00,"[FAILURE TO APPEAR, FAILURE TO YIELD R.O.W.]","[PAPD, PAPD]",B,F,2009-06-10,2009,4.0
120359,2015-10-28 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DEFECTIVE EQUIPMENT, DRIVING-NO MVI STICKER, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2015-11-03,2015,6.0
120507,2007-12-19 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD]",B,M,2007-12-21,2007,2.0
120597,2009-07-19 00:00:00,[FAILURE CHANGE DL ADDRESS],[PAPD],B,M,2009-07-19,2009,0.0
120597,2010-07-18 00:00:00,"[FAILURE TO MNTN FINAN RESP, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,M,2010-07-18,2010,0.0
120597,2012-09-01 00:00:00,"[TRAFFIC OFFENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2012-09-01,2012,0.0
120713,2007-12-10 00:00:00,"[FAILURE TO APPEAR, NO LIABILITY INSURANCE, SPEEDING]","[PAPD, PAPD, PAPD]",B,F,2007-12-13,2007,3.0
120751,2008-04-13 00:00:00,"[DRIVING-WHILE LIC INVALID, STOP SIGN- RUNNING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2008-04-18,2008,5.0
120865,2009-11-26 00:00:00,"[STOP LIGHT- RUNNING, SPEEDING]","[PAPD, PAPD]",B,M,2009-11-26,2009,0.0
120976,2009-07-04 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",W,M,2009-07-08,2009,4.0
121153,2008-01-17 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2008-01-20,2008,3.0
121153,2009-05-26 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],B,M,2009-05-27,2009,1.0
121225,2005-10-08 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO LICENSE PLATES, SPEEDING]","[PAPD, PAPD, PAPD]",W,M,2005-10-08,2005,0.0
121225,2010-12-31 00:00:00,[STOP LIGHT- RUNNING],[PAPD],W,M,2010-12-31,2010,0.0
121225,2011-01-09 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-NO DRIVERS LICENSE, DRIVING-EXP MVI STICKER]","[PAPD, PAPD, PAPD]",W,M,2011-01-10,2011,1.0
121235,2010-08-28 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, SPEED-FAILURE TO CONTROL]","[PAPD, PAPD, PAPD]",B,M,2010-09-03,2010,6.0
121341,2011-07-22 00:00:00,"[FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD]",B,M,2011-07-29,2011,7.0
121424,2005-11-23 00:00:00,"[FAILURE TO APPEAR, SPEED-FAILURE TO CONTROL, NO LIABILITY INSURANCE]","[PAPD, PAPD, PAPD]",B,M,2005-12-01,2005,8.0
121679,2006-06-22 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, VEH-LICENSE PLATE OFFENSE]","[PAPD, PAPD, PAPD]",B,M,2006-06-26,2006,4.0
121777,2007-10-31 00:00:00,"[DRIVING-NO DRIVERS LICENSE, SPEEDING, DRIVING-D.L. VIOLATION, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-10-31,2007,0.0
121777,2011-04-29 00:00:00,"[DRIVING-WHILE LIC INVALID, SPEEDING, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2011-05-06,2011,7.0
121839,2012-03-25 00:00:00,"[SPEED-UNSAFE, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, SPEED-FAILURE TO CONTROL]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2012-04-04,2012,10.0
121869,2006-05-17 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2006-05-19,2006,2.0
121970,2011-05-20 00:00:00,"[DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",B,M,2011-05-24,2011,4.0
121970,2013-05-25 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2013-06-04,2013,10.0
121974,2006-02-15 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2006-02-19,2006,4.0
122143,2009-03-14 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],B,M,2009-03-14,2009,0.0
122579,2014-01-03 00:00:00,"[DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,F,2014-01-03,2014,0.0
122722,2007-12-19 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, STOP SIGN- RUNNING]","[PAPD, PAPD, PAPD]",B,M,2007-12-19,2007,0.0
122722,2009-02-28 00:00:00,"[FAILURE TO MNTN FINAN RESP, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO DRIVERS LICENSE, STOP SIGN- RUNNING, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-03-01,2009,1.0
122722,2014-03-15 00:00:00,"[DRIVING-WHILE LIC INVALID, NO LIABILITY INSURANCE, DRIVING-NO DRIVERS LICENSE, DRIVING-NO DRIVERS LICENSE, DRIVING-NO DRIVERS LICENSE, TRAFFIC OFFENSE-MOVING, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE, DRIVING-NO DRIVERS LICENSE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2014-03-15,2014,0.0
122754,2009-04-30 00:00:00,[SPEEDING],[PAPD],B,M,2009-04-30,2009,0.0
122909,2009-09-12 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD]",B,M,2009-09-15,2009,3.0
122964,2010-03-06 00:00:00,[TRAF OFF-MOVING-NO SEATBELT],[PAPD],B,M,2010-03-11,2010,5.0
123342,2010-02-24 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, SPEEDING, SPEEDING]","[PAPD, PAPD, PAPD, PAPD]",B,F,2010-02-24,2010,0.0
123550,2008-12-22 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, STOP SIGN- RUNNING, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2008-12-22,2008,0.0
123579,2006-06-11 00:00:00,"[FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2006-06-11,2006,0.0
123690,2013-11-06 00:00:00,"[TRAF OFF-MOVING-NO SEATBELT, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2013-11-06,2013,0.0
123996,2011-06-21 00:00:00,[TRAF OFF-MOVING-NO SEATBELT],[PAPD],B,M,2011-06-21,2011,0.0
124114,2005-07-13 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],B,F,2005-07-13,2005,0.0
124114,2010-01-15 00:00:00,"[DRIVING-NO DRIVERS LICENSE, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",B,F,2010-01-15,2010,0.0
124115,2010-05-19 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID]","[PAPD, PAPD, PAPD, PAPD]",B,M,2010-05-24,2010,5.0
124553,2013-02-14 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",B,F,2013-02-24,2013,10.0
124579,2013-05-17 00:00:00,[VEH-LICENSE PLATE OFFENSE],[PAPD],B,M,2013-05-19,2013,2.0
124715,2009-10-26 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, VEH-LICENSE PLATE OFFENSE, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2009-10-30,2009,4.0
124715,2015-04-23 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD, PAPD]",W,M,2015-05-01,2015,8.0
124739,2012-02-24 00:00:00,[STOP LIGHT- RUNNING],[PAPD],B,M,2012-02-24,2012,0.0
124854,2006-10-05 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, SPEED-FAILURE TO CONTROL, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, TRAF OFF-MOVING-NO SEATBELT, TRAFFIC OFFENSE-MOVING, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2006-10-05,2006,0.0
124887,2006-05-23 00:00:00,"[DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD]",W,M,2006-05-23,2006,0.0
125035,2007-09-07 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],B,M,2007-09-08,2007,1.0
125050,2012-03-11 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD]",W,M,2012-03-18,2012,7.0
125335,2006-01-18 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],B,M,2006-01-18,2006,0.0
125450,2008-03-29 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, DRIVING-WHILE LIC EXPIRED, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2008-03-29,2008,0.0
125724,2005-02-28 00:00:00,"[FAILURE TO APPEAR, NO LIABILITY INSURANCE, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2005-03-08,2005,8.0
125797,2010-01-28 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD]",B,M,2010-01-29,2010,1.0
125797,2010-07-01 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, TRAFFIC IN CHILDREN U/15 YR, STOP LIGHT- RUNNING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2010-07-13,2010,12.0
125964,2009-10-25 00:00:00,"[TRAF OFF-MOVING-NO SEATBELT, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, SPEEDING, FAILURE TO APPEAR, FAILURE TO APPEAR, SPEEDING, SPEEDING, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-10-25,2009,0.0
126062,2011-04-25 00:00:00,"[SPEEDING, FAILURE TO APPEAR]","[PAPD, PAPD]",W,M,2011-04-26,2011,1.0
126087,2011-12-02 00:00:00,"[NO LIABILITY INSURANCE, SPEEDING]","[PAPD, PAPD]",W,M,2011-12-08,2011,6.0
126545,2005-06-07 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD]",B,M,2005-06-09,2005,2.0
126545,2013-09-19 00:00:00,[FAILURE TO MNTN FINAN RESP],[PAPD],B,M,2013-09-24,2013,5.0
126650,2014-06-17 00:00:00,"[DRIVING-NO DRIVERS LICENSE, SPEEDING]","[PAPD, PAPD]",B,M,2014-06-20,2014,3.0
126744,2010-05-08 00:00:00,"[FAILURE TO APPEAR, DEFECTIVE EQUIPMENT]","[PAPD, PAPD]",B,F,2010-05-11,2010,3.0
126916,2006-08-16 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2006-08-22,2006,6.0
126916,2013-02-13 00:00:00,"[DRIVING-D.L. VIOLATION, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, SPEEDING, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2013-02-27,2013,14.0
126997,2010-08-18 00:00:00,"[DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, TRAF OFF-MOVING-NO SEATBELT, DRIVING-EXPIRED LIC. PLATE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2010-08-26,2010,8.0
126997,2013-06-05 00:00:00,"[DRIVING-WHILE LIC INVALID, SPEED-UNSAFE, DRIVING-WHILE LIC INVALID, TRAF OFF-NO CHILD RESTRAINT]","[PAPD, PAPD, PAPD, PAPD]",B,M,2013-06-17,2013,12.0
127098,2010-08-10 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO MVI STICKER, TRAF OFF-NO CHILD RESTRAINT, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",W,M,2010-08-20,2010,10.0
127694,2005-07-03 00:00:00,"[FAILURE TO APPEAR, SPEED-FAILURE TO CONTROL, NO LIABILITY INSURANCE, FAILURE TO APPEAR, DRIVING-NO MVI STICKER, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2005-07-03,2005,0.0
127694,2007-05-03 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, SPEEDING, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2007-05-13,2007,10.0
127843,2010-12-01 00:00:00,"[STOP LIGHT- RUNNING, FAILURE TO APPEAR]","[PAPD, PAPD]",W,M,2010-12-01,2010,0.0
127907,2008-12-21 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2008-12-21,2008,0.0
127907,2011-11-03 00:00:00,"[DEFECTIVE EQUIPMENT, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD]",B,M,2011-11-08,2011,5.0
127907,2012-01-27 00:00:00,[DRIVING-NO DRIVERS LICENSE],[PAPD],B,M,2012-02-01,2012,5.0
128122,2010-10-21 00:00:00,"[FAILURE TO APPEAR, SPEEDING, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",W,F,2010-10-21,2010,0.0
128287,2006-03-15 00:00:00,[FAILURE TO YIELD R.O.W.],[PAPD],B,M,2006-03-15,2006,0.0
128287,2012-04-16 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-WHILE LIC EXPIRED]","[PAPD, PAPD]",B,M,2012-04-16,2012,0.0
128573,2010-11-24 00:00:00,"[FAILURE TO APPEAR, SPEED-FAILURE TO CONTROL, NO LIABILITY INSURANCE, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",B,M,2010-11-24,2010,0.0
128573,2011-05-31 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC EXPIRED, SPEEDING]","[PAPD, PAPD, PAPD]",B,M,2011-05-31,2011,0.0
128613,2008-03-30 00:00:00,"[FAILURE TO APPEAR, TRAFFIC OFFENSE]","[PAPD, PAPD]",B,M,2008-04-01,2008,2.0
128743,2006-10-02 00:00:00,"[FAILURE TO APPEAR, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",W,M,2006-10-02,2006,0.0
128753,2007-06-21 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, SPEEDING, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD]",W,F,2007-06-21,2007,0.0
128765,2011-06-28 00:00:00,"[DRIVING-WHILE LIC INVALID, TRAFFIC OFFENSE]","[PAPD, PAPD]",B,M,2011-06-28,2011,0.0
128765,2011-12-30 00:00:00,[FAILURE TO SIGNAL],[PAPD],B,M,2012-01-04,2011,5.0
128808,2013-07-22 00:00:00,"[FAILURE TO MNTN FINAN RESP, TRAFFIC OFFENSE]","[PAPD, PAPD]",B,M,2013-07-31,2013,9.0
128826,2008-03-15 00:00:00,[DRIVING-WHILE LIC EXPIRED],[PAPD],B,M,2008-03-15,2008,0.0
128847,2015-05-07 00:00:00,[SPEEDING],[PAPD],B,M,2015-05-10,2015,3.0
128910,2011-12-07 00:00:00,[DEFECTIVE EQUIPMENT],[PAPD],W,M,2011-12-07,2011,0.0
128920,2006-07-10 00:00:00,"[STOP SIGN- RUNNING, VEH-LICENSE PLATE OFFENSE]","[PAPD, PAPD]",B,M,2006-07-14,2006,4.0
128954,2008-10-31 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2008-10-31,2008,0.0
128954,2012-01-05 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD]",B,M,2012-01-05,2012,0.0
129002,2010-12-13 00:00:00,[SPEEDING],[PAPD],W,M,2010-12-13,2010,0.0
129037,2011-01-13 00:00:00,[TRAFFIC OFFENSE],[PAPD],W,F,2011-01-13,2011,0.0
129166,2009-10-15 00:00:00,"[FAILURE TO MNTN FINAN RESP, DRIVING-NO MVI STICKER, VEH-LICENSE PLATE OFFENSE, SPEEDING, FAILURE TO APPEAR, SPEEDING, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-10-29,2009,14.0
129176,2009-03-29 00:00:00,[STOP SIGN- RUNNING],[PAPD],W,M,2009-03-31,2009,2.0
129261,2007-07-08 00:00:00,"[FAILURE TO MNTN FINAN RESP, TRAF OFF-MOVING-NO SEATBELT]","[PAPD, PAPD]",B,F,2007-07-10,2007,2.0
129542,2007-09-28 00:00:00,"[FAILURE TO APPEAR, TRAFFIC OFFENSE-MOVING, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD]",W,M,2007-09-28,2007,0.0
129579,2005-03-12 00:00:00,[SPEEDING],[PAPD],B,M,2005-03-12,2005,0.0
129639,2013-11-12 00:00:00,"[DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD]",B,M,2013-11-15,2013,3.0
129751,2013-03-19 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, SPEED-FAILURE TO CONTROL, VEH-LICENSE PLATE OFFENSE, SPEEDING]","[PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2013-03-24,2013,5.0
130095,2009-05-25 00:00:00,"[FAILURE TO MNTN FINAN RESP, SPEEDING, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP, SPEEDING, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2009-05-26,2009,1.0
130095,2013-05-01 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, FAILURE TO MNTN FINAN RESP, SPEEDING]","[PAPD, PAPD, PAPD, PAPD]",B,M,2013-05-07,2013,6.0
130171,2007-08-11 00:00:00,"[FAILURE TO APPEAR, SPEEDING]","[PAPD, PAPD]",B,M,2007-08-11,2007,0.0
130171,2014-06-20 00:00:00,"[DRIVING-NO DRIVERS LICENSE, SPEEDING]","[PAPD, PAPD]",B,M,2014-06-20,2014,0.0
130206,2013-04-04 00:00:00,[SPEEDING],[PAPD],W,M,2013-04-04,2013,0.0
130484,2009-12-15 00:00:00,"[STOP LIGHT- RUNNING, FAILURE TO APPEAR, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD]",W,M,2009-12-20,2009,5.0
130581,2005-08-03 00:00:00,"[FAILURE TO APPEAR, DRIVING-WHILE LIC INVALID, NO LIABILITY INSURANCE, DRIVING-EXPIRED LIC. PLATE]","[PAPD, PAPD, PAPD, PAPD]",B,M,2005-08-06,2005,3.0
130581,2008-12-06 00:00:00,"[DRIVING-WHILE LIC INVALID, STOP SIGN- RUNNING, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",B,M,2008-12-06,2008,0.0
130581,2009-05-26 00:00:00,"[DRIVING-NO DRIVERS LICENSE, STOP SIGN- RUNNING, FAILURE TO MNTN FINAN RESP, FAILURE TO APPEAR]","[PAPD, PAPD, PAPD, PAPD]",B,M,2009-05-29,2009,3.0
130581,2009-09-04 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, STOP SIGN- RUNNING]","[PAPD, PAPD, PAPD]",B,M,2009-09-10,2009,6.0
130581,2010-07-23 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, FAILURE TO MNTN FINAN RESP]","[PAPD, PAPD, PAPD, PAPD]",B,M,2010-07-24,2010,1.0
130609,2006-08-26 00:00:00,"[FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE, DRIVING-NO MVI STICKER, FAILURE TO MNTN FINAN RESP, DRIVING-EXPIRED LIC. PLATE, FAILURE TO APPEAR, DRIVING-NO DRIVERS LICENSE]","[PAPD, PAPD, PAPD, PAPD, PAPD, PAPD, PAPD]",B,M,2006-08-26,2006,0.0
130612,2011-01-14 00:00:00,"[STOP SIGN- RUNNING, SPEEDING, SPEEDING]","[PAPD, PAPD, PAPD]",B,F,2011-01-21,2011,7.0
130667,2006-11-25 00:00:00,"[FAILURE TO APPEAR, STOP SIGN- RUNNING]","[PAPD, PAPD]",B,M,2006-11-30,2006,5.0
130667,2007-06-13 00:00:00,"[FAILURE TO APPEAR, FAILURE TO APPEAR, STOP SIGN- RUNNING]","[PAPD, PAPD, PAPD]",B,M,2007-06-14,2007,1.0
